Fecha,Producto,Precio_Sogamoso,Precio_Tunja,Precio_Duitama,Precio_Bogotá,Promedio_Mercados,cambio,movimiento
2007-02-23,Manzana Verde Importada,3375.0,3426.32,3225.0,3253.51,3319.9575,125.0,subió
2007-03-02,Manzana Verde Importada,3625.0,3442.11,3875.0,3362.28,3576.0975000000003,250.0,subió
2007-03-09,Manzana Verde Importada,3700.0,3610.53,3750.0,3787.72,3712.0625,75.0,subió
2007-03-16,Manzana Verde Importada,3750.0,3852.63,3875.0,3782.46,3815.0225,50.0,subió
2007-03-23,Manzana Verde Importada,3250.0,3536.84,3750.0,3244.64,3445.37,-500.0,bajó
2007-03-30,Manzana Verde Importada,2500.0,2978.95,3000.0,2833.33,2828.07,-750.0,bajó
2007-04-06,Manzana Verde Importada,2500.0,2605.26,2675.0,2410.82,2547.77,0.0,se mantuvo
2007-04-13,Manzana Verde Importada,2500.0,2536.84,2750.0,2298.25,2521.2725,0.0,se mantuvo
2007-04-20,Manzana Verde Importada,2500.0,2547.37,2550.0,2315.79,2478.29,0.0,se mantuvo
2007-04-27,Manzana Verde Importada,2250.0,2508.77,2500.0,2322.81,2395.395,-250.0,bajó
2007-05-04,Manzana Verde Importada,2200.0,2547.37,2325.0,2268.42,2335.1975,-50.0,bajó
2007-05-11,Manzana Verde Importada,2250.0,2478.95,2375.0,2233.33,2334.3199999999997,50.0,subió
2007-05-18,Manzana Verde Importada,2375.0,2468.42,2175.0,2247.37,2316.4475,125.0,subió
2007-05-25,Manzana Verde Importada,2375.0,2421.05,2500.0,2245.61,2385.415,0.0,se mantuvo
2007-06-01,Manzana Verde Importada,2250.0,2378.95,2450.0,2229.82,2327.1925,-125.0,bajó
2007-06-08,Manzana Verde Importada,2425.0,2378.95,2325.0,2235.09,2341.01,175.0,subió
2007-06-15,Manzana Verde Importada,2375.0,2357.89,2375.0,2231.58,2334.8675,-50.0,bajó
2007-06-22,Manzana Verde Importada,2500.0,2347.37,2375.0,2220.18,2360.6375,125.0,subió
2007-06-29,Manzana Verde Importada,2275.0,2321.05,2325.0,2239.91,2290.24,-225.0,bajó
2007-07-06,Manzana Verde Importada,2300.0,2315.79,2450.0,2235.96,2325.4375,25.0,subió
2007-07-13,Manzana Verde Importada,2500.0,2589.47,2500.0,2549.12,2534.6475,200.0,subió
2007-07-20,Manzana Verde Importada,2750.0,2776.32,2750.0,2633.33,2727.4125,250.0,subió
2007-07-27,Manzana Verde Importada,2750.0,2973.68,2800.0,3159.65,2920.8325,0.0,se mantuvo
2007-08-03,Manzana Verde Importada,3000.0,3210.53,2775.0,3177.19,3040.6800000000003,250.0,subió
2007-08-10,Manzana Verde Importada,3000.0,3421.05,3000.0,3247.37,3167.1049999999996,0.0,se mantuvo
2007-08-17,Manzana Verde Importada,3000.0,3200.0,3000.0,3130.7,3082.675,0.0,se mantuvo
2007-08-24,Manzana Verde Importada,2875.0,3157.89,3000.0,3091.23,3031.0299999999997,-125.0,bajó
2007-08-31,Manzana Verde Importada,2825.0,2889.47,3000.0,2846.49,2890.24,-50.0,bajó
2007-09-07,Manzana Verde Importada,2750.0,3021.05,2800.0,2874.56,2861.4024999999997,-75.0,bajó
2007-09-14,Manzana Verde Importada,2875.0,3110.53,2800.0,2871.93,2914.3650000000002,125.0,subió
2007-09-21,Manzana Verde Importada,3275.0,3231.58,2875.0,3188.6,3142.545,400.0,subió
2007-09-28,Manzana Verde Importada,3000.0,3278.95,3000.0,3270.18,3137.2825000000003,-275.0,bajó
2007-10-05,Manzana Verde Importada,3000.0,3321.05,3125.0,3307.02,3188.2675,0.0,se mantuvo
2007-10-12,Manzana Verde Importada,3250.0,3421.05,2950.0,3535.09,3289.035,250.0,subió
2007-10-19,Manzana Verde Importada,3500.0,3486.5499999999997,3250.0,3709.65,3486.5499999999997,250.0,subió
2007-10-26,Manzana Verde Importada,3500.0,3552.63,3550.0,3673.68,3569.0775000000003,0.0,se mantuvo
2007-11-02,Manzana Verde Importada,3375.0,3684.21,3500.0,3519.3,3519.6274999999996,-125.0,bajó
2007-11-09,Manzana Verde Importada,3325.0,3657.89,3250.0,3468.42,3425.3275,-50.0,bajó
2007-11-16,Manzana Verde Importada,2450.0,3355.26,3250.0,3263.16,3079.605,-875.0,bajó
2007-11-23,Manzana Verde Importada,3000.0,3473.68,3250.0,3273.68,3249.34,550.0,subió
2007-11-30,Manzana Verde Importada,3000.0,3447.37,3225.0,3229.82,3225.5474999999997,0.0,se mantuvo
2007-12-07,Manzana Verde Importada,3250.0,3378.95,3250.0,3194.74,3268.4225,250.0,subió
2007-12-14,Manzana Verde Importada,3250.0,3434.21,3250.0,3292.11,3306.58,0.0,se mantuvo
2007-12-21,Manzana Verde Importada,3250.0,3200.0,3250.0,3210.53,3227.6325,0.0,se mantuvo
2008-01-11,Manzana Verde Importada,3250.0,3947.37,3750.0,3854.39,3700.4399999999996,0.0,se mantuvo
2008-01-18,Manzana Verde Importada,3250.0,3857.89,3750.0,3973.68,3707.8925,0.0,se mantuvo
2008-01-25,Manzana Verde Importada,3750.0,4105.26,3750.0,4315.79,3980.2625,500.0,subió
2008-02-01,Manzana Verde Importada,4500.0,4313.743333333333,3500.0,4941.23,4313.743333333333,750.0,subió
2008-02-08,Manzana Verde Importada,3750.0,4736.84,4750.0,4717.98,4488.705,-750.0,bajó
2008-02-15,Manzana Verde Importada,4500.0,4736.84,5000.0,4951.75,4797.1475,750.0,subió
2008-02-22,Manzana Verde Importada,5000.0,5263.16,4750.0,5064.91,5019.5175,500.0,subió
2008-02-29,Manzana Verde Importada,4500.0,4736.84,4500.0,4772.81,4627.4125,-500.0,bajó
2008-03-07,Manzana Verde Importada,4000.0,3421.05,3750.0,3906.14,3769.2974999999997,-500.0,bajó
2008-03-14,Manzana Verde Importada,4000.0,3596.49,4000.0,3914.91,3877.85,0.0,se mantuvo
2008-03-21,Manzana Verde Importada,3750.0,3684.21,3500.0,3754.39,3672.1499999999996,-250.0,bajó
2008-03-28,Manzana Verde Importada,3750.0,3223.68,3750.0,3836.26,3639.985,0.0,se mantuvo
2008-04-04,Manzana Verde Importada,3750.0,3508.77,4500.0,3919.59,3919.59,0.0,se mantuvo
2008-04-11,Manzana Verde Importada,3750.0,3596.49,4250.0,3865.4966666666664,3865.4966666666664,0.0,se mantuvo
2008-04-18,Manzana Verde Importada,3500.0,3464.91,3500.0,3488.3033333333333,3488.3033333333333,-250.0,bajó
2008-04-25,Manzana Verde Importada,3500.0,3684.21,3400.0,3528.0699999999997,3528.0699999999997,0.0,se mantuvo
2008-05-02,Manzana Verde Importada,3750.0,3421.05,3600.0,3590.35,3590.35,250.0,subió
2008-05-09,Manzana Verde Importada,3000.0,2938.6,3600.0,3179.5333333333333,3179.5333333333333,-750.0,bajó
2008-05-16,Manzana Verde Importada,2500.0,2482.46,3000.0,2660.82,2660.82,-500.0,bajó
2008-05-23,Manzana Verde Importada,2625.0,2815.79,2700.0,2713.596666666667,2713.596666666667,125.0,subió
2008-05-30,Manzana Verde Importada,2575.0,2631.58,2650.0,2618.86,2618.86,-50.0,bajó
2008-06-06,Manzana Verde Importada,2500.0,2710.53,2300.0,2503.51,2503.51,-75.0,bajó
2008-06-13,Manzana Verde Importada,2625.0,2671.05,2625.0,2640.35,2640.35,125.0,subió
2008-06-20,Manzana Verde Importada,2875.0,2684.21,2750.0,2769.736666666666,2769.736666666666,250.0,subió
2008-07-04,Manzana Verde Importada,2500.0,2728.07,2750.0,2659.3566666666666,2659.3566666666666,-375.0,bajó
2008-07-11,Manzana Verde Importada,3000.0,3039.47,3000.0,3013.1566666666663,3013.1566666666663,500.0,subió
2008-07-18,Manzana Verde Importada,2750.0,3017.54,3000.0,2922.513333333334,2922.513333333334,-250.0,bajó
2008-07-25,Manzana Verde Importada,2750.0,2921.05,3000.0,2890.35,2890.35,0.0,se mantuvo
2008-08-01,Manzana Verde Importada,3250.0,3031.58,3250.0,3177.193333333333,3177.193333333333,500.0,subió
2008-08-08,Manzana Verde Importada,2825.0,3021.05,3000.0,2948.683333333333,2948.683333333333,-425.0,bajó
2008-08-15,Manzana Verde Importada,3000.0,3190.79,3250.0,3146.9300000000003,3146.9300000000003,175.0,subió
2008-08-22,Manzana Verde Importada,3250.0,3245.61,3250.0,3248.536666666667,3248.536666666667,250.0,subió
2008-08-29,Manzana Verde Importada,3250.0,3121.05,3250.0,3207.0166666666664,3207.0166666666664,0.0,se mantuvo
2008-09-05,Manzana Verde Importada,3250.0,3189.47,3250.0,3229.8233333333333,3229.8233333333333,0.0,se mantuvo
2008-09-12,Manzana Verde Importada,3500.0,3200.0,3500.0,3400.0,3400.0,250.0,subió
2008-09-19,Manzana Verde Importada,3500.0,3421.05,3500.0,3473.683333333333,3473.683333333333,0.0,se mantuvo
2008-09-26,Manzana Verde Importada,3500.0,3484.21,3775.0,3586.403333333333,3586.403333333333,0.0,se mantuvo
2008-10-03,Manzana Verde Importada,3500.0,3663.16,4000.0,3721.0533333333333,3721.0533333333333,0.0,se mantuvo
2008-10-10,Manzana Verde Importada,3500.0,3631.58,3750.0,3627.193333333333,3627.193333333333,0.0,se mantuvo
2008-10-17,Manzana Verde Importada,3500.0,3442.11,3750.0,3564.036666666667,3564.036666666667,0.0,se mantuvo
2008-10-24,Manzana Verde Importada,3500.0,3447.37,3750.0,3565.7899999999995,3565.7899999999995,0.0,se mantuvo
2008-10-31,Manzana Verde Importada,3500.0,3596.49,3750.0,3615.4966666666664,3615.4966666666664,0.0,se mantuvo
2008-11-07,Manzana Verde Importada,3500.0,3651.32,3500.0,3550.44,3550.44,0.0,se mantuvo
2008-11-14,Manzana Verde Importada,3750.0,3710.53,4000.0,3820.1766666666667,3820.1766666666667,250.0,subió
2008-11-21,Manzana Verde Importada,3750.0,3701.75,3750.0,3733.9166666666665,3733.9166666666665,0.0,se mantuvo
2008-11-28,Manzana Verde Importada,3750.0,3657.89,3750.0,3719.2966666666666,3719.2966666666666,0.0,se mantuvo
2008-12-05,Manzana Verde Importada,3750.0,3473.68,3650.0,3624.56,3624.56,0.0,se mantuvo
2008-12-12,Manzana Verde Importada,3750.0,3452.63,3750.0,3650.876666666667,3650.876666666667,0.0,se mantuvo
2008-12-19,Manzana Verde Importada,4000.0,3421.05,3750.0,3723.683333333333,3723.683333333333,250.0,subió
2008-12-26,Manzana Verde Importada,3750.0,3684.21,3750.0,3728.0699999999997,3728.0699999999997,-250.0,bajó
2009-01-02,Manzana Verde Importada,3750.0,3736.84,3750.0,3745.6133333333332,3745.6133333333332,0.0,se mantuvo
2009-01-09,Manzana Verde Importada,4000.0,3947.37,3750.0,3899.123333333333,3899.123333333333,250.0,subió
2009-01-16,Manzana Verde Importada,3500.0,3684.21,3750.0,3644.736666666666,3644.736666666666,-500.0,bajó
2009-01-23,Manzana Verde Importada,3500.0,3673.68,3750.0,3641.226666666667,3641.226666666667,0.0,se mantuvo
2009-01-30,Manzana Verde Importada,3250.0,3631.58,3500.0,3460.5266666666666,3460.5266666666666,-250.0,bajó
2009-02-06,Manzana Verde Importada,3750.0,3894.74,3750.0,3798.2466666666664,3798.2466666666664,500.0,subió
2009-02-13,Manzana Verde Importada,3750.0,3815.79,3500.0,3688.596666666667,3688.596666666667,0.0,se mantuvo
2009-02-20,Manzana Verde Importada,4000.0,3631.58,3500.0,3710.5266666666666,3710.5266666666666,250.0,subió
2009-02-27,Manzana Verde Importada,3500.0,3684.21,3750.0,3644.736666666666,3644.736666666666,-500.0,bajó
2009-03-06,Manzana Verde Importada,3500.0,3684.21,3500.0,3561.403333333333,3561.403333333333,0.0,se mantuvo
2009-03-13,Manzana Verde Importada,4000.0,3815.79,4000.0,3938.596666666667,3938.596666666667,500.0,subió
2009-03-20,Manzana Verde Importada,3750.0,3552.63,3750.0,3684.2100000000005,3684.2100000000005,-250.0,bajó
2009-03-27,Manzana Verde Importada,3000.0,3421.05,3750.0,3390.35,3390.35,-750.0,bajó
2009-04-03,Manzana Verde Importada,2875.0,3335.53,3250.0,3153.51,3153.51,-125.0,bajó
2010-01-08,Manzana Verde Importada,3087.5,3421.05,3400.0,3302.85,3302.85,212.5,subió
2010-01-15,Manzana Verde Importada,3250.0,3457.89,3250.0,3319.2966666666666,3319.2966666666666,162.5,subió
2010-01-22,Manzana Verde Importada,3387.5,3447.37,3750.0,3528.2899999999995,3528.2899999999995,137.5,subió
2010-01-29,Manzana Verde Importada,3750.0,3842.11,3650.0,3747.3700000000003,3747.3700000000003,362.5,subió
2010-02-05,Manzana Verde Importada,3937.5,4157.89,4000.0,4031.7966666666666,4031.7966666666666,187.5,subió
2010-02-12,Manzana Verde Importada,4125.0,4631.58,4250.0,4335.526666666667,4335.526666666667,187.5,subió
2010-02-19,Manzana Verde Importada,4500.0,4736.84,4750.0,4662.28,4662.28,375.0,subió
2010-02-26,Manzana Verde Importada,4250.0,4263.16,4250.0,4254.386666666666,4254.386666666666,-250.0,bajó
2010-03-05,Manzana Verde Importada,4600.0,4289.47,4000.0,4296.490000000001,4296.490000000001,350.0,subió
2010-03-12,Manzana Verde Importada,4062.5,4105.26,4250.0,4139.253333333333,4139.253333333333,-537.5,bajó
2010-03-19,Manzana Verde Importada,4350.0,4052.63,4175.0,4192.543333333334,4192.543333333334,287.5,subió
2010-03-26,Manzana Verde Importada,4375.0,4105.26,4500.0,4326.753333333333,4326.753333333333,25.0,subió
2010-04-02,Manzana Verde Importada,4475.0,4210.53,4250.0,4311.843333333333,4311.843333333333,100.0,subió
2010-04-09,Manzana Verde Importada,4400.0,4289.47,4000.0,4229.823333333334,4229.823333333334,-75.0,bajó
2010-04-16,Manzana Verde Importada,4125.0,4131.58,4000.0,4085.5266666666666,4085.5266666666666,-275.0,bajó
2010-04-23,Manzana Verde Importada,3787.5,3578.95,3500.0,3622.15,3622.15,-337.5,bajó
2010-04-30,Manzana Verde Importada,3125.0,3131.58,2750.0,3002.193333333333,3002.193333333333,-662.5,bajó
2010-05-07,Manzana Verde Importada,3037.5,2552.63,3000.0,2863.376666666667,2863.376666666667,-87.5,bajó
2010-05-14,Manzana Verde Importada,2912.5,2631.58,3000.0,2848.0266666666666,2848.0266666666666,-125.0,bajó
2010-05-21,Manzana Verde Importada,2625.0,2842.11,3000.0,2822.3700000000003,2822.3700000000003,-287.5,bajó
2010-05-28,Manzana Verde Importada,3000.0,2684.21,3000.0,2894.736666666666,2894.736666666666,375.0,subió
2010-06-04,Manzana Verde Importada,2750.0,2736.84,3000.0,2828.9466666666667,2828.9466666666667,-250.0,bajó
2010-06-11,Manzana Verde Importada,2775.0,2736.84,3000.0,2837.28,2837.28,25.0,subió
2010-06-18,Manzana Verde Importada,2750.0,2773.68,3000.0,2841.226666666667,2841.226666666667,-25.0,bajó
2010-06-25,Manzana Verde Importada,2675.0,2631.58,3000.0,2768.86,2768.86,-75.0,bajó
2010-07-02,Manzana Verde Importada,2750.0,2631.58,3000.0,2793.86,2793.86,75.0,subió
2010-07-09,Manzana Verde Importada,2500.0,2710.53,3000.0,2736.8433333333337,2736.8433333333337,-250.0,bajó
2010-07-16,Manzana Verde Importada,2500.0,2736.84,2750.0,2662.28,2662.28,0.0,se mantuvo
2010-07-23,Manzana Verde Importada,2500.0,2789.47,2750.0,2679.8233333333333,2679.8233333333333,0.0,se mantuvo
2010-07-30,Manzana Verde Importada,2750.0,2631.58,2750.0,2710.5266666666666,2710.5266666666666,250.0,subió
2010-08-06,Manzana Verde Importada,2600.0,2868.42,2750.0,2739.4733333333334,2739.4733333333334,-150.0,bajó
2010-08-13,Manzana Verde Importada,2600.0,2921.05,2750.0,2757.0166666666664,2757.0166666666664,0.0,se mantuvo
2010-08-20,Manzana Verde Importada,2600.0,2921.05,2750.0,2757.0166666666664,2757.0166666666664,0.0,se mantuvo
2010-08-27,Manzana Verde Importada,2500.0,2894.74,2750.0,2714.9133333333334,2714.9133333333334,-100.0,bajó
2010-09-03,Manzana Verde Importada,2625.0,2894.74,2750.0,2756.58,2756.58,125.0,subió
2010-09-10,Manzana Verde Importada,3000.0,2815.79,2650.0,2821.9300000000003,2821.9300000000003,375.0,subió
2010-09-17,Manzana Verde Importada,2712.5,2947.37,2650.0,2769.9566666666665,2769.9566666666665,-287.5,bajó
2010-09-24,Manzana Verde Importada,3000.0,2894.74,2650.0,2848.2466666666664,2848.2466666666664,287.5,subió
2010-10-01,Manzana Verde Importada,2750.0,3026.32,2750.0,2842.1066666666666,2842.1066666666666,-250.0,bajó
2010-10-08,Manzana Verde Importada,2750.0,2868.42,2900.0,2839.4733333333334,2839.4733333333334,0.0,se mantuvo
2010-10-15,Manzana Verde Importada,2950.0,2894.74,2800.0,2881.58,2881.58,200.0,subió
2010-10-22,Manzana Verde Importada,2750.0,3026.32,2800.0,2858.773333333333,2858.773333333333,-200.0,bajó
2010-10-29,Manzana Verde Importada,3100.0,3052.63,3000.0,3050.876666666667,3050.876666666667,350.0,subió
2010-11-05,Manzana Verde Importada,3000.0,3078.95,2900.0,2992.9833333333336,2992.9833333333336,-100.0,bajó
2010-11-12,Manzana Verde Importada,3025.0,3131.58,3000.0,3052.193333333333,3052.193333333333,25.0,subió
2010-11-19,Manzana Verde Importada,3000.0,3157.89,3000.0,3052.6299999999997,3052.6299999999997,-25.0,bajó
2010-11-26,Manzana Verde Importada,3000.0,3157.89,3000.0,3052.6299999999997,3052.6299999999997,0.0,se mantuvo
2010-12-03,Manzana Verde Importada,3000.0,3052.63,3000.0,3017.5433333333335,3017.5433333333335,0.0,se mantuvo
2010-12-10,Manzana Verde Importada,3100.0,3157.89,3000.0,3085.963333333333,3085.963333333333,100.0,subió
2010-12-17,Manzana Verde Importada,3500.0,3515.79,3000.0,3338.596666666667,3338.596666666667,400.0,subió
2010-12-24,Manzana Verde Importada,3500.0,3552.63,3000.0,3350.876666666667,3350.876666666667,0.0,se mantuvo
2010-12-31,Manzana Verde Importada,3250.0,3500.0,3000.0,3250.0,3250.0,-250.0,bajó
2011-01-07,Manzana Verde Importada,3075.0,3684.21,3750.0,3503.0699999999997,3503.0699999999997,-175.0,bajó
2011-01-14,Manzana Verde Importada,3350.0,4013.16,3750.0,3704.3866666666668,3704.3866666666668,275.0,subió
2011-01-21,Manzana Verde Importada,3500.0,3947.37,4000.0,3815.7899999999995,3815.7899999999995,150.0,subió
2011-01-28,Manzana Verde Importada,3500.0,4473.68,4000.0,3991.226666666667,3991.226666666667,0.0,se mantuvo
2011-02-04,Manzana Verde Importada,3250.0,4289.47,4250.0,3929.8233333333337,3929.8233333333337,-250.0,bajó
2011-02-11,Manzana Verde Importada,3500.0,4289.47,4000.0,3929.8233333333337,3929.8233333333337,250.0,subió
2011-02-25,Manzana Verde Importada,3500.0,3731.58,3900.0,3710.5266666666666,3710.5266666666666,0.0,se mantuvo
2011-03-04,Manzana Verde Importada,3000.0,3505.26,3750.0,3418.42,3418.42,-500.0,bajó
2011-03-11,Manzana Verde Importada,2750.0,3184.21,3500.0,3144.736666666666,3144.736666666666,-250.0,bajó
2011-03-18,Manzana Verde Importada,3000.0,3131.58,3150.0,3093.86,3093.86,250.0,subió
2011-03-25,Manzana Verde Importada,3000.0,2868.42,3250.0,3039.4733333333334,3039.4733333333334,0.0,se mantuvo
2011-04-01,Manzana Verde Importada,2500.0,2894.74,3100.0,2831.58,2831.58,-500.0,bajó
2011-04-08,Manzana Verde Importada,2850.0,2947.37,2750.0,2849.123333333333,2849.123333333333,350.0,subió
2011-04-15,Manzana Verde Importada,3000.0,2736.84,2850.0,2862.28,2862.28,150.0,subió
2011-04-20,Manzana Verde Importada,2750.0,2684.21,2750.0,2728.07,2728.07,-250.0,bajó
2011-04-22,Manzana Verde Importada,2750.0,2684.21,2750.0,2728.07,2728.07,0.0,se mantuvo
2011-04-29,Manzana Verde Importada,2750.0,2684.21,2750.0,2728.07,2728.07,0.0,se mantuvo
2011-05-06,Manzana Verde Importada,2750.0,2631.58,2750.0,2710.5266666666666,2710.5266666666666,0.0,se mantuvo
2011-05-07,Manzana Verde Importada,2750.0,2631.58,2750.0,2710.5266666666666,2710.5266666666666,0.0,se mantuvo
2011-05-14,Manzana Verde Importada,2200.0,2736.84,2750.0,2562.28,2562.28,-550.0,bajó
2011-05-21,Manzana Verde Importada,2400.0,2631.58,2500.0,2510.5266666666666,2510.5266666666666,200.0,subió
2011-05-27,Manzana Verde Importada,2250.0,2663.16,2500.0,2471.0533333333333,2471.0533333333333,-150.0,bajó
2011-06-03,Manzana Verde Importada,2400.0,2684.21,2500.0,2528.07,2528.07,150.0,subió
2011-06-10,Manzana Verde Importada,2750.0,2773.68,2600.0,2707.8933333333334,2707.8933333333334,350.0,subió
2011-06-17,Manzana Verde Importada,2600.0,2868.42,2750.0,2739.4733333333334,2739.4733333333334,-150.0,bajó
2011-06-24,Manzana Verde Importada,3000.0,2894.74,2600.0,2831.58,2831.58,400.0,subió
2011-07-01,Manzana Verde Importada,2675.0,3131.58,3000.0,2935.5266666666666,2935.5266666666666,-325.0,bajó
2011-07-08,Manzana Verde Importada,3000.0,3131.58,2600.0,2910.5266666666666,2910.5266666666666,325.0,subió
2011-07-15,Manzana Verde Importada,2900.0,3294.74,3250.0,3148.2466666666664,3148.2466666666664,-100.0,bajó
2011-07-22,Manzana Verde Importada,3250.0,3421.05,3250.0,3307.0166666666664,3307.0166666666664,350.0,subió
2011-07-29,Manzana Verde Importada,3100.0,3447.37,3250.0,3265.7899999999995,3265.7899999999995,-150.0,bajó
2011-08-05,Manzana Verde Importada,3250.0,3631.58,3250.0,3377.193333333333,3377.193333333333,150.0,subió
2011-08-12,Manzana Verde Importada,3250.0,3710.53,3250.0,3403.51,3403.51,0.0,se mantuvo
2011-08-19,Manzana Verde Importada,3375.0,3789.47,3250.0,3471.49,3471.49,125.0,subió
2011-08-26,Manzana Verde Importada,4000.0,3947.37,3500.0,3815.7899999999995,3815.7899999999995,625.0,subió
2011-09-02,Manzana Verde Importada,3750.0,4184.21,4000.0,3978.0699999999997,3978.0699999999997,-250.0,bajó
2011-09-09,Manzana Verde Importada,3750.0,4157.89,4000.0,3969.2966666666666,3969.2966666666666,0.0,se mantuvo
2011-09-16,Manzana Verde Importada,4000.0,4184.21,3500.0,3894.736666666666,3894.736666666666,250.0,subió
2011-09-23,Manzana Verde Importada,4000.0,4052.63,4000.0,4017.5433333333335,4017.5433333333335,0.0,se mantuvo
2011-09-30,Manzana Verde Importada,4000.0,4078.95,4000.0,4026.316666666667,4026.316666666667,0.0,se mantuvo
2011-10-07,Manzana Verde Importada,3500.0,4000.0,4000.0,3833.3333333333335,3833.3333333333335,-500.0,bajó
2011-10-14,Manzana Verde Importada,4000.0,4052.63,3750.0,3934.2100000000005,3934.2100000000005,500.0,subió
2011-10-21,Manzana Verde Importada,4000.0,4078.95,3750.0,3942.9833333333336,3942.9833333333336,0.0,se mantuvo
2011-10-28,Manzana Verde Importada,4000.0,4078.95,4000.0,4026.316666666667,4026.316666666667,0.0,se mantuvo
2011-11-04,Manzana Verde Importada,4000.0,4394.74,3900.0,4098.246666666667,4098.246666666667,0.0,se mantuvo
2011-11-11,Manzana Verde Importada,4000.0,4263.16,3750.0,4004.3866666666668,4004.3866666666668,0.0,se mantuvo
2011-11-18,Manzana Verde Importada,4250.0,4221.05,4000.0,4157.016666666666,4157.016666666666,250.0,subió
2011-11-25,Manzana Verde Importada,3950.0,4200.0,4000.0,4050.0,4050.0,-300.0,bajó
2011-12-02,Manzana Verde Importada,4000.0,4210.53,4000.0,4070.1766666666663,4070.1766666666663,50.0,subió
2011-12-09,Manzana Verde Importada,3750.0,4052.63,4000.0,3934.2100000000005,3934.2100000000005,-250.0,bajó
2011-12-16,Manzana Verde Importada,3750.0,4089.47,4000.0,3946.49,3946.49,0.0,se mantuvo
2011-12-23,Manzana Verde Importada,3750.0,4421.05,3750.0,3973.683333333333,3973.683333333333,0.0,se mantuvo
2012-06-09,Manzana Verde Importada,2500.0,2895.0,3083.0,2737.0,2803.75,-1250.0,bajó
2012-06-16,Manzana Verde Importada,2500.0,3011.0,3000.0,2708.0,2804.75,0.0,se mantuvo
2012-06-30,Manzana Verde Importada,2800.0,3105.0,3000.0,2739.0,2911.0,300.0,subió
2012-07-07,Manzana Verde Importada,2750.0,3158.0,2850.0,2920.0,2919.5,-50.0,bajó
2012-07-14,Manzana Verde Importada,3000.0,3184.0,2800.0,3142.0,3031.5,250.0,subió
2012-07-21,Manzana Verde Importada,3100.0,3342.0,3000.0,3212.0,3163.5,100.0,subió
2012-07-28,Manzana Verde Importada,3500.0,3421.0,2900.0,3351.0,3293.0,400.0,subió
2012-08-04,Manzana Verde Importada,3250.0,3553.0,3250.0,3627.0,3420.0,-250.0,bajó
2012-08-11,Manzana Verde Importada,3250.0,3553.0,3250.0,3670.0,3430.75,0.0,se mantuvo
2012-08-18,Manzana Verde Importada,3500.0,3553.0,3500.0,3703.0,3564.0,250.0,subió
2012-08-25,Manzana Verde Importada,3500.0,3663.0,3500.0,3682.0,3586.25,0.0,se mantuvo
2012-09-01,Manzana Verde Importada,3500.0,3579.0,3500.0,3635.0,3553.5,0.0,se mantuvo
2012-09-08,Manzana Verde Importada,3750.0,3612.0,3500.0,3540.0,3600.5,250.0,subió
2012-09-15,Manzana Verde Importada,3550.0,3642.0,3500.0,3409.0,3525.25,-200.0,bajó
2012-09-22,Manzana Verde Importada,3500.0,3537.0,3500.0,3496.0,3508.25,-50.0,bajó
2012-09-29,Manzana Verde Importada,3375.0,3579.0,3550.0,3479.0,3495.75,-125.0,bajó
2012-10-06,Manzana Verde Importada,3500.0,3511.0,3500.0,3607.0,3529.5,125.0,subió
2012-10-13,Manzana Verde Importada,3550.0,3553.0,3600.0,3711.0,3603.5,50.0,subió
2012-10-20,Manzana Verde Importada,3600.0,3632.0,3600.0,3802.0,3658.5,50.0,subió
2012-10-27,Manzana Verde Importada,3600.0,3768.0,3600.0,3809.0,3694.25,0.0,se mantuvo
2012-11-03,Manzana Verde Importada,3500.0,3974.0,3600.0,3818.0,3723.0,-100.0,bajó
2012-11-10,Manzana Verde Importada,3600.0,3868.0,3600.0,3945.0,3753.25,100.0,subió
2012-11-17,Manzana Verde Importada,3625.0,4079.0,3750.0,4058.0,3878.0,25.0,subió
2012-11-24,Manzana Verde Importada,3875.0,4111.0,3750.0,4077.0,3953.25,250.0,subió
2012-12-01,Manzana Verde Importada,3750.0,4184.0,4000.0,4137.0,4017.75,-125.0,bajó
2012-12-08,Manzana Verde Importada,4000.0,4211.0,4000.0,4168.0,4094.75,250.0,subió
2012-12-15,Manzana Verde Importada,3750.0,4168.0,4000.0,4137.0,4013.75,-250.0,bajó
2012-12-22,Manzana Verde Importada,4000.0,4258.0,4000.0,4193.0,4112.75,250.0,subió
2012-12-29,Manzana Verde Importada,4000.0,4379.0,4000.0,4206.0,4146.25,0.0,se mantuvo
2013-01-05,Manzana Verde Importada,4625.0,4637.0,4000.0,4372.0,4408.5,625.0,subió
2013-01-12,Manzana Verde Importada,4500.0,4874.0,4250.0,4609.0,4558.25,-125.0,bajó
2013-01-19,Manzana Verde Importada,5000.0,4868.0,4250.0,4670.0,4697.0,500.0,subió
2013-01-26,Manzana Verde Importada,4750.0,4926.0,4250.0,5059.0,4746.25,-250.0,bajó
2013-02-02,Manzana Verde Importada,5500.0,5653.0,4000.0,5711.0,5216.0,750.0,subió
2013-02-09,Manzana Verde Importada,5500.0,5789.0,5563.0,5779.0,5657.75,0.0,se mantuvo
2013-02-16,Manzana Verde Importada,5125.0,5553.0,5000.0,5263.0,5235.25,-375.0,bajó
2013-02-23,Manzana Verde Importada,5000.0,5316.0,5250.0,5188.666666666667,5188.666666666667,-125.0,bajó
2013-03-02,Manzana Verde Importada,4500.0,4763.0,5250.0,4837.666666666667,4837.666666666667,-500.0,bajó
