ds,yhat,yhat_lower,yhat_upper,Producto,cambio,movimiento
2025-06-27,2674.046206037205,2672.3606372377485,2675.8141528413616,Mango Azucar,-125.9124933639846,bajó
2025-06-28,2799.954180147019,2798.281384963995,2801.678490484356,Mango Azucar,125.90797410981395,subió
2025-06-29,2674.050842720082,2672.306370517622,2675.8074219626346,Mango Azucar,-125.90333742693701,bajó
2025-06-30,2799.971584918658,2798.4067564075926,2801.6936835601373,Mango Azucar,125.92074219857614,subió
2025-07-01,2674.0532899360237,2672.3883817072224,2675.6968671608383,Mango Azucar,-125.9182949826345,bajó
2025-07-02,2799.96412863547,2798.3323756500217,2801.788457377187,Mango Azucar,125.91083869944623,subió
2025-07-03,2799.9672774497717,2798.2552975146227,2801.674770597916,Mango Azucar,0.0031488143017668335,subió
2025-07-04,2674.0499997396014,2672.295939276853,2675.6257286978143,Mango Azucar,-125.91727771017031,bajó
2025-07-05,2799.952262785048,2798.2103131738177,2801.6188752870053,Mango Azucar,125.90226304544649,subió
2025-07-06,2674.0426063737837,2672.4249102396557,2675.6944571581203,Mango Azucar,-125.90965641126422,bajó
2025-07-07,2799.9568031922936,2798.4281630081373,2801.592243136686,Mango Azucar,125.91419681850994,subió
2025-07-08,2674.0321656826145,2672.3322380659674,2675.6893805885074,Mango Azucar,-125.92463750967909,bajó
2025-07-09,2799.9373232385806,2798.2724477805605,2801.725321148532,Mango Azucar,125.90515755596607,subió
2025-07-10,2799.9359188542417,2798.305832170162,2801.495481320898,Mango Azucar,-0.0014043843389117683,bajó
2025-07-11,2674.015667199855,2672.388274989735,2675.591007172684,Mango Azucar,-125.92025165438645,bajó
2025-07-12,2799.9169472262392,2798.3859944383107,2801.7181545969443,Mango Azucar,125.90128002638403,subió
2025-07-13,2674.0086463236325,2672.3386043449023,2675.6519796076195,Mango Azucar,-125.9083009026067,bajó
2025-07-14,2799.9267973358883,2798.1377472192044,2801.517845582731,Mango Azucar,125.91815101225575,subió
2025-07-15,2674.008864265229,2672.3313524753576,2675.7214383535493,Mango Azucar,-125.91793307065927,bajó
2025-07-16,2799.9235016720017,2798.299613952602,2801.5551672171905,Mango Azucar,125.91463740677273,subió
2025-07-17,2799.9342379680425,2798.1621388941185,2801.6458031437273,Mango Azucar,0.010736296040704474,subió
2025-07-18,2674.028525556009,2672.451825671424,2675.7462620456995,Mango Azucar,-125.90571241203361,bajó
2025-07-19,2799.946331735723,2798.3442796569047,2801.6172626410807,Mango Azucar,125.91780617971426,subió
2025-07-20,2674.055988009912,2672.406273520444,2675.6838303882446,Mango Azucar,-125.89034372581091,bajó
2025-07-21,2799.9928394904287,2798.383497399795,2801.706200472021,Mango Azucar,125.93685148051645,subió
2025-07-22,2674.0935503210103,2672.3613129399105,2675.773020089449,Mango Azucar,-125.89928916941835,bajó
2025-07-23,2800.0258899471014,2798.372331928499,2801.7834871981618,Mango Azucar,125.9323396260911,subió
2025-07-24,2800.052449909442,2798.2747199966275,2801.8205758570093,Mango Azucar,0.026559962340797938,subió
2025-07-25,2674.1597333003615,2672.4126396926326,2675.992263713553,Mango Azucar,-125.89271660908071,bajó
2025-07-26,2800.0867896466457,2798.4514087173065,2801.7572624984255,Mango Azucar,125.92705634628419,subió
2025-07-27,2674.201111443189,2672.5649372374282,2675.9515163638553,Mango Azucar,-125.88567820345679,bajó
2025-07-28,2800.137332323884,2798.4813043379772,2801.8403561888304,Mango Azucar,125.93622088069515,subió
2025-07-29,2674.2315808854155,2672.5158724086455,2675.9205841132,Mango Azucar,-125.90575143846854,bajó
2025-07-30,2800.1513129075565,2798.5739903544395,2801.7798989520243,Mango Azucar,125.91973202214103,subió
2025-07-31,2800.159069478541,2798.3996187616613,2801.8409260830226,Mango Azucar,0.00775657098438387,subió
2025-08-01,2674.2416009179733,2672.56457908989,2675.990881957157,Mango Azucar,-125.91746856056761,bajó
2025-08-02,2800.1385271551467,2798.5240127729758,2801.855709051919,Mango Azucar,125.89692623717337,subió
2025-08-03,2674.218248687619,2672.5684060761005,2675.8875135147523,Mango Azucar,-125.92027846752762,bajó
2025-08-04,2800.1166463234886,2798.4377103591646,2801.619283060367,Mango Azucar,125.89839763586951,subió
2025-08-05,2674.1714221773036,2672.3983534743197,2675.820856117759,Mango Azucar,-125.94522414618496,bajó
2025-08-06,2800.0519035104444,2798.494596008115,2801.7376289857157,Mango Azucar,125.88048133314078,subió
2025-08-07,2800.02275620147,2798.2409437265924,2801.5614783556434,Mango Azucar,-0.02914730897418849,bajó
2025-08-08,2674.073047542267,2672.384170122001,2675.6917606775023,Mango Azucar,-125.94970865920322,bajó
2025-08-09,2799.9448293321097,2798.343771781008,2801.753592665065,Mango Azucar,125.87178178984277,subió
2025-08-10,2674.00895635346,2672.3025783239586,2675.794421410018,Mango Azucar,-125.93587297864997,bajó
2025-08-11,2799.903679937536,2798.17979300454,2801.5359602957815,Mango Azucar,125.89472358407602,subió
2025-08-12,2673.9688712360507,2672.37482794574,2675.693823955045,Mango Azucar,-125.93480870148505,bajó
2025-08-13,2799.8756984983143,2798.275624148264,2801.495947505868,Mango Azucar,125.9068272622635,subió
2025-08-14,2799.8902084014944,2798.275925033092,2801.4747789813837,Mango Azucar,0.014509903180169204,subió
2025-08-15,2674.0022548654733,2672.33548418943,2675.6181551417676,Mango Azucar,-125.88795353602109,bajó
2025-08-16,2799.9539504578324,2798.0993486780303,2801.6053311830565,Mango Azucar,125.9516955923591,subió
2025-08-17,2674.1153599351883,2672.3475277063794,2675.7069943084275,Mango Azucar,-125.83859052264415,bajó
2025-08-18,2800.12298023885,2798.3309598053984,2801.758467295284,Mango Azucar,126.0076203036615,subió
2025-08-19,2674.3138662810206,2672.6325924276125,2675.923650271218,Mango Azucar,-125.80911395782914,bajó
2025-08-20,2800.3552314381263,2798.547036728527,2802.1347870567447,Mango Azucar,126.0413651571057,subió
2025-08-21,2800.507977201949,2798.8486834959044,2802.2844129415907,Mango Azucar,0.1527457638226224,subió
2025-08-22,2674.7555994734594,2673.188931836933,2676.338975231065,Mango Azucar,-125.75237772848959,bajó
2025-08-23,2800.832650133743,2799.1853017709395,2802.4768535733,Mango Azucar,126.07705066028348,subió
2025-08-24,2675.1004763004407,2673.3928329980267,2676.8027189425657,Mango Azucar,-125.73217383330211,bajó
2025-08-25,2801.1857837219563,2799.570081297362,2802.9262838751006,Mango Azucar,126.08530742151561,subió
2025-08-26,2675.4148848105397,2673.7134114433243,2677.1279047643266,Mango Azucar,-125.77089891141668,bajó
2025-08-27,2801.4434604589346,2799.735577785449,2803.162220989571,Mango Azucar,126.02857564839496,subió
2025-08-28,2801.520289216846,2799.753054822855,2803.1609331318214,Mango Azucar,0.07682875791124388,subió
2025-08-29,2675.6163893329112,2673.89915658252,2677.2964302966493,Mango Azucar,-125.90389988393463,bajó
2025-08-30,2801.4537491651704,2799.610473753566,2803.1009646408647,Mango Azucar,125.83735983225915,subió
2025-08-31,2675.3813641336246,2673.6069217989084,2676.9829134535803,Mango Azucar,-126.07238503154576,bajó
2025-09-01,2801.0141213026977,2799.359285974544,2802.5835426002063,Mango Azucar,125.6327571690731,subió
2025-09-02,2674.667385762158,2672.8730682721375,2676.4000093065556,Mango Azucar,-126.34673554053961,bajó
2025-09-03,2799.9871106731634,2798.182931404075,2801.787691447778,Mango Azucar,125.31972491100532,subió
2025-09-04,2799.213916553951,2797.5151717427802,2800.8028273431996,Mango Azucar,-0.7731941192123486,bajó
2025-09-05,2672.3125766436297,2670.608990925203,2674.1010883436356,Mango Azucar,-126.90133991032144,bajó
2025-09-06,2797.001074839781,2795.4178641156946,2798.6839068394147,Mango Azucar,124.68849819615116,subió
2025-09-07,2669.626945121818,2667.940763777322,2671.2592154162885,Mango Azucar,-127.37412971796266,bajó
2025-09-08,2793.8064243393487,2792.009830491052,2795.4139009063033,Mango Azucar,124.17947921753057,subió
2025-09-09,2665.8592636028775,2664.1166480696115,2667.552208228001,Mango Azucar,-127.94716073647123,bajó
2025-09-10,2789.4390117171015,2787.818051484752,2791.0119882952426,Mango Azucar,123.579748114224,subió
2025-09-11,2786.7972085600045,2785.174223097014,2788.4789708048093,Mango Azucar,-2.6418031570970015,bajó
2025-09-12,2657.912918606354,2656.1961182220684,2659.6346412707885,Mango Azucar,-128.8842899536503,bajó
2025-09-13,2780.5217656266514,2778.976787973894,2782.1705004015985,Mango Azucar,122.60884702029716,subió
2025-09-14,2650.9921734699574,2649.2706647442706,2652.724502778085,Mango Azucar,-129.52959215669398,bajó
2025-09-15,2772.964342395039,2771.3826575867542,2774.6623490789784,Mango Azucar,121.9721689250814,subió
2025-09-16,2642.7848054919846,2641.135244536047,2644.482798832418,Mango Azucar,-130.1795369030542,bajó
2025-09-17,2764.136379820417,2762.402775676161,2765.8700627383837,Mango Azucar,121.35157432843243,subió
2025-09-18,2759.3019532297717,2757.6060418548886,2760.957923830085,Mango Azucar,-4.834426590645307,bajó
2025-09-19,2628.2935420689078,2626.727290982185,2629.953358263669,Mango Azucar,-131.00841116086394,bajó
2025-09-20,2748.880787693304,2747.181991219902,2750.5721221690605,Mango Azucar,120.58724562439602,subió
2025-09-21,2617.4666054029194,2615.7860916991713,2619.1014086610808,Mango Azucar,-131.41418229038436,bajó
2025-09-22,2737.725525640248,2736.0770772194132,2739.527002342309,Mango Azucar,120.25892023732877,subió
2025-09-23,2606.0375839102135,2604.381985810477,2607.6547098507945,Mango Azucar,-131.6879417300347,bajó
2025-09-24,2726.11758722035,2724.460784523332,2727.8264694668032,Mango Azucar,120.08000331013636,subió
2025-09-25,2720.278212219331,2718.6143273302596,2721.8941186688685,Mango Azucar,-5.839375001018652,bajó
2025-09-26,2588.5583851818915,2586.901416138592,2590.3422783739406,Mango Azucar,-131.7198270374397,bajó
2025-09-27,2708.7511271083204,2707.090092155023,2710.4348518715674,Mango Azucar,120.19274192642888,subió
2025-09-28,2577.2785929405954,2575.5180367470366,2578.930848972294,Mango Azucar,-131.47253416772492,bajó
2025-09-29,2697.8298598547217,2696.2955859020913,2699.462572576153,Mango Azucar,120.55126691412624,subió
2025-09-30,2566.794335481002,2565.124460820795,2568.498788864962,Mango Azucar,-131.0355243737199,bajó
2025-10-01,2687.890627241001,2686.2095952779287,2689.4959274465905,Mango Azucar,121.09629175999908,subió
2025-10-02,2683.429339961324,2681.662773028617,2685.06998199649,Mango Azucar,-4.461287279676981,bajó
2025-10-03,2553.4412621813217,2551.658011548386,2555.1533546240767,Mango Azucar,-129.9880777800022,bajó
2025-10-04,2675.705132646957,2674.0600356004547,2677.3954167696074,Mango Azucar,122.26387046563514,subió
2025-10-05,2546.622721966098,2544.8842741279927,2548.303154035698,Mango Azucar,-129.08241068085863,bajó
2025-10-06,2669.856787819857,2668.2813019557207,2671.589246109886,Mango Azucar,123.2340658537587,subió
2025-10-07,2541.764775391934,2540.1319089699537,2543.469177531954,Mango Azucar,-128.09201242792278,bajó
2025-10-08,2666.0281022165173,2664.1918667724262,2667.6833740960096,Mango Azucar,124.26332682458315,subió
2025-10-09,2664.915489843154,2663.326638547724,2666.658391204166,Mango Azucar,-1.1126123733633904,bajó
2025-10-10,2538.411795150466,2536.706637011191,2539.985173944027,Mango Azucar,-126.50369469268799,bajó
2025-10-11,2664.2465225804085,2662.5927567832573,2665.8841322283874,Mango Azucar,125.83472742994263,subió
2025-10-12,2538.7697394563106,2537.09978227619,2540.451644548474,Mango Azucar,-125.47678312409789,bajó
2025-10-13,2665.5909377012354,2663.979425041889,2667.2968250127715,Mango Azucar,126.82119824492474,subió
2025-10-14,2541.0136964859294,2539.341577072307,2542.5923737540697,Mango Azucar,-124.577241215306,bajó
2025-10-15,2668.6659661866543,2667.013733062407,2670.216321723019,Mango Azucar,127.6522697007249,subió
2025-10-16,2670.7644159168294,2669.1369229541165,2672.484620827034,Mango Azucar,2.0984497301751617,subió
2025-10-17,2547.2442764671473,2545.6324810305446,2548.952897210231,Mango Azucar,-123.52013944968212,bajó
2025-10-18,2675.788838458137,2674.18041529203,2677.5088531595334,Mango Azucar,128.54456199098968,subió
2025-10-19,2552.706306490494,2550.9442904690463,2554.268731204645,Mango Azucar,-123.08253196764281,bajó
2025-10-20,2681.5695317429713,2679.8380194817773,2683.242820382774,Mango Azucar,128.86322525247715,subió
2025-10-21,2558.6514576902246,2557.0228316256976,2560.3548808041187,Mango Azucar,-122.91807405274676,bajó
2025-10-22,2687.5560809750377,2685.934746182459,2689.3167609020197,Mango Azucar,128.90462328481317,subió
2025-10-23,2690.4833532583016,2688.7902187440873,2692.234487627323,Mango Azucar,2.9272722832638465,subió
2025-10-24,2567.3594418137895,2565.6767505519138,2569.026926277647,Mango Azucar,-123.12391144451203,bajó
2025-10-25,2695.8664972688684,2694.2534359936876,2697.591695773503,Mango Azucar,128.5070554550789,subió
2025-10-26,2572.319620943323,2570.557842886378,2574.0840844913514,Mango Azucar,-123.54687632554533,bajó
2025-10-27,2700.3065491062416,2698.625836568119,2701.981892563331,Mango Azucar,127.9869281629185,subió
2025-10-28,2576.122887164458,2574.331435046247,2577.8334188133763,Mango Azucar,-124.18366194178361,bajó
2025-10-29,2703.4026976627742,2701.637094873424,2705.011787354798,Mango Azucar,127.27981049831624,subió
2025-10-30,2704.382873329925,2702.676666406124,2706.0622118240076,Mango Azucar,0.9801756671508883,subió
2025-10-31,2579.0327217976746,2577.359459348954,2580.6342180570055,Mango Azucar,-125.35015153225049,bajó
2025-11-01,2705.08292264864,2703.413532620643,2706.579194703467,Mango Azucar,126.05020085096521,subió
2025-11-02,2578.9015645353134,2577.305814528286,2580.675796434163,Mango Azucar,-126.1813581133265,bajó
2025-11-03,2704.132797863513,2702.299437610188,2705.8709532645908,Mango Azucar,125.23123332819978,subió
2025-11-04,2577.1309566354093,2575.457065350896,2578.825282549964,Mango Azucar,-127.00184122810379,bajó
2025-11-05,2701.589975949459,2699.980703885362,2703.391096251825,Mango Azucar,124.45901931404978,subió
2025-11-06,2699.8065605368624,2698.065943582212,2701.5179935052515,Mango Azucar,-1.7834154125966961,bajó
2025-11-07,2571.8085561495154,2570.1099191574963,2573.494319264674,Mango Azucar,-127.99800438734701,bajó
2025-11-08,2695.38271007283,2693.7248753923113,2697.17923132868,Mango Azucar,123.5741539233145,subió
2025-11-09,2566.9495540818034,2565.2068120499976,2568.6331196347883,Mango Azucar,-128.43315599102652,bajó
2025-11-10,2690.2009701901384,2688.534810972293,2691.865199931968,Mango Azucar,123.25141610833498,subió
2025-11-11,2561.533316453047,2559.94553115519,2563.2806856785905,Mango Azucar,-128.6676537370913,bajó
2025-11-12,2684.675961198798,2683.1073797580357,2686.4490395187345,Mango Azucar,123.14264474575111,subió
2025-11-13,2681.953700700239,2680.2769062043753,2683.731736181482,Mango Azucar,-2.7222604985590806,bajó
2025-11-14,2553.414528976642,2551.751266405266,2555.084409501525,Mango Azucar,-128.53917172359706,bajó
2025-11-15,2676.8569598052345,2675.27617757816,2678.528012402586,Mango Azucar,123.44243082859248,subió
2025-11-16,2548.704644558673,2546.9028115004494,2550.289124772251,Mango Azucar,-128.15231524656156,bajó
2025-11-17,2672.6438528617314,2671.005902228985,2674.252739122678,Mango Azucar,123.93920830305842,subió
2025-11-18,2545.0566960779247,2543.237781480502,2546.768003402963,Mango Azucar,-127.58715678380668,bajó
2025-11-19,2669.649940803895,2667.847002615645,2671.3325009150517,Mango Azucar,124.59324472597018,subió
2025-11-20,2668.717882228041,2667.0727382276864,2670.4139376033195,Mango Azucar,-0.9320585758537163,bajó
2025-11-21,2542.2707370527833,2540.696305472487,2543.899436577126,Mango Azucar,-126.4471451752579,bajó
2025-11-22,2668.062743379621,2666.37300658264,2669.8204309921102,Mango Azucar,125.79200632683796,subió
2025-11-23,2542.4676950988433,2540.895989611079,2544.030745620392,Mango Azucar,-125.59504828077797,bajó
2025-11-24,2669.1174586636703,2667.5105387758867,2670.8384636501396,Mango Azucar,126.64976356482703,subió
2025-11-25,2544.3363304646905,2542.761381753098,2546.0800478625956,Mango Azucar,-124.78112819897979,bajó
2025-11-26,2671.7710580645557,2670.1786873841843,2673.4576923819577,Mango Azucar,127.43472759986525,subió
2025-11-27,2673.6549695588583,2671.9198433334263,2675.304920569892,Mango Azucar,1.883911494302538,subió
2025-11-28,2549.9376441234203,2548.12234456797,2551.53317259882,Mango Azucar,-123.71732543543794,bajó
2025-11-29,2678.3142839991547,2676.7345850303263,2679.9172274020452,Mango Azucar,128.37663987573433,subió
2025-11-30,2555.102488439257,2553.4983218098937,2556.748820932812,Mango Azucar,-123.21179555989784,bajó
2025-12-01,2683.88195117403,2682.172259975011,2685.6171667190406,Mango Azucar,128.779462734773,subió
2025-12-02,2560.9299145988043,2559.2455908016354,2562.6221669985903,Mango Azucar,-122.95203657522552,bajó
2025-12-03,2689.8521807496136,2688.2913595713826,2691.5447456645416,Mango Azucar,128.92226615080926,subió
2025-12-04,2692.848102522282,2691.287281415604,2694.570452244756,Mango Azucar,2.9959217726682255,subió
2025-12-05,2569.8409701476066,2568.164964819838,2571.56922835105,Mango Azucar,-123.00713237467517,bajó
2025-12-06,2698.507938360764,2696.812866904118,2700.167687359307,Mango Azucar,128.66696821315736,subió
2025-12-07,2575.1571834751785,2573.6069845887346,2576.888729214887,Mango Azucar,-123.3507548855855,bajó
2025-12-08,2703.3678043332784,2701.7472274277116,2704.9989867353,Mango Azucar,128.2106208580999,subió
2025-12-09,2579.425296687212,2577.7235742087278,2581.089955262232,Mango Azucar,-123.94250764606659,bajó
2025-12-10,2706.9524013562395,2705.3186005979805,2708.5789505234966,Mango Azucar,127.52710466902772,subió
2025-12-11,2708.1737538524444,2706.591108663294,2709.772927717654,Mango Azucar,1.2213524962048723,subió
2025-12-12,2583.045758528499,2581.3490520602013,2584.7171061835325,Mango Azucar,-125.12799532394547,bajó
2025-12-13,2709.2858443529085,2707.478291299715,2710.8991309680705,Mango Azucar,126.24008582440956,subió
2025-12-14,2583.2488065257758,2581.571311510313,2585.0825083020786,Mango Azucar,-126.03703782713274,bajó
2025-12-15,2708.5657658931177,2706.9756741507827,2710.293376437294,Mango Azucar,125.31695936734195,subió
2025-12-16,2581.5785962509945,2579.7856035766995,2583.1373385382076,Mango Azucar,-126.98716964212326,bajó
2025-12-17,2705.969642539708,2704.172133926349,2707.7092036882937,Mango Azucar,124.39104628871337,subió
2025-12-18,2704.025181819592,2702.320625875754,2705.7134132193364,Mango Azucar,-1.944460720115785,bajó
2025-12-19,2575.764075337273,2574.0932453015535,2577.4665325453243,Mango Azucar,-128.26110648231906,bajó
2025-12-20,2698.965794480788,2697.286454329263,2700.661797728313,Mango Azucar,123.20171914351522,subió
2025-12-21,2570.0455504483075,2568.4200085717553,2571.8127190135738,Mango Azucar,-128.9202440324807,bajó
2025-12-22,2692.6920845198056,2690.9739109106504,2694.4628613501486,Mango Azucar,122.64653407149808,subió
2025-12-23,2563.300992755689,2561.560334758794,2564.8332680570466,Mango Azucar,-129.39109176411648,bajó
2025-12-24,2685.6034301467635,2683.833419755197,2687.1972309105945,Mango Azucar,122.30243739107436,subió
2025-12-25,2681.92866595305,2680.3324286544375,2683.6721930840736,Mango Azucar,-3.6747641937135995,bajó
2025-12-26,2552.331955817089,2550.626636733807,2553.962852266893,Mango Azucar,-129.59671013596108,bajó
2025-12-27,2674.6219278169538,2672.956339447148,2676.2002114376983,Mango Azucar,122.28997199986497,subió
2025-12-28,2545.2352234317523,2543.6166818823253,2546.771795452834,Mango Azucar,-129.38670438520148,bajó
2025-12-29,2667.8739581042705,2666.2362503645954,2669.5219057141876,Mango Azucar,122.63873467251824,subió
2025-12-30,2538.938879495232,2537.324646447709,2540.659070252353,Mango Azucar,-128.93507860903856,bajó
2025-12-31,2662.1580691940594,2660.5213649576654,2663.76335223463,Mango Azucar,123.21918969882745,subió
2026-01-01,2659.849656870274,2658.115269026046,2661.4668958784277,Mango Azucar,-2.308412323785433,bajó
2026-01-02,2532.0500063262202,2530.28057827879,2533.707304134597,Mango Azucar,-127.79965054405375,bajó
2026-01-03,2656.5415613129244,2654.9587089366437,2658.127491031858,Mango Azucar,124.49155498670416,subió
2026-01-04,2529.7280798727184,2528.0080705187943,2531.39394613528,Mango Azucar,-126.81348144020603,bajó
2026-01-05,2655.2728071005604,2653.523824385627,2657.1717154973453,Mango Azucar,125.54472722784203,subió
2026-01-06,2529.532447417284,2527.8555817631836,2531.1973651649246,Mango Azucar,-125.74035968327644,bajó
2026-01-07,2656.186763319049,2654.4696643577895,2657.8412894812714,Mango Azucar,126.65431590176513,subió
2026-01-08,2657.502249478138,2655.7999976768515,2659.1677534618316,Mango Azucar,1.3154861590887776,subió
2026-01-09,2533.461320651562,2531.716872467542,2535.1253634357618,Mango Azucar,-124.04092882657596,bajó
2026-01-10,2661.7911798852365,2659.946004646831,2663.4351368480284,Mango Azucar,128.3298592336746,subió
2026-01-11,2538.8400745174877,2537.155564590825,2540.4953323830186,Mango Azucar,-122.95110536774882,bajó
2026-01-12,2668.2164691343014,2666.5716214978015,2669.866626899981,Mango Azucar,129.37639461681374,subió
2026-01-13,2546.2239768751033,2544.4990454948233,2547.836379185879,Mango Azucar,-121.99249225919812,bajó
2026-01-14,2676.491857749528,2674.7918134353804,2678.0052245045736,Mango Azucar,130.26788087442492,subió
2026-01-15,2681.2395163141928,2679.566329158308,2682.843349080521,Mango Azucar,4.747658564664562,subió
2026-01-16,2560.4064227441786,2558.721391717919,2562.0074452226927,Mango Azucar,-120.83309357001417,bajó
2026-01-17,2691.6816117150447,2690.149347491582,2693.3321787354166,Mango Azucar,131.2751889708661,subió
2026-01-18,2571.3804570565935,2569.695113106868,2573.097206927771,Mango Azucar,-120.3011546584512,bajó
2026-01-19,2703.0842445299445,2701.481389542194,2704.7735833249462,Mango Azucar,131.70378747335099,subió
2026-01-20,2583.0753800177076,2581.5869960292594,2584.786713403888,Mango Azucar,-120.00886451223687,bajó
2026-01-21,2714.9680404911905,2713.328800322666,2716.573605094837,Mango Azucar,131.89266047348292,subió
2026-01-22,2720.972701473078,2719.234190047066,2722.5840635596105,Mango Azucar,6.004660981887355,subió
2026-01-23,2601.025969015177,2599.331104754526,2602.6562036976907,Mango Azucar,-119.94673245790091,bajó
2026-01-24,2732.8198769616447,2731.1972713931154,2734.549340536786,Mango Azucar,131.7939079464677,subió
2026-01-25,2612.678356035107,2611.046890884988,2614.2697696608216,Mango Azucar,-120.14152092653785,bajó
2026-01-26,2744.1964075452934,2742.496882090536,2745.8706118093714,Mango Azucar,131.51805151018652,subió
2026-01-27,2623.674831102043,2621.9150108004897,2625.3095499990914,Mango Azucar,-120.52157644325052,bajó
2026-01-28,2754.7503270393863,2753.0972813775847,2756.5255855206688,Mango Azucar,131.07549593734348,subió
2026-01-29,2759.6594215710256,2758.02513456163,2761.214485363183,Mango Azucar,4.909094531639312,subió
2026-01-30,2638.3676575163117,2636.6751227470513,2640.0592515048115,Mango Azucar,-121.2917640547139,bajó
2026-01-31,2768.598226475371,2767.0397134928944,2770.3793867716363,Mango Azucar,130.23056895905938,subió
2026-02-01,2646.707763877414,2645.0423670100477,2648.2817571862756,Mango Azucar,-121.89046259795714,bajó
2026-02-02,2776.3248541722146,2774.5745908404133,2777.9793535276917,Mango Azucar,129.61709029480062,subió
2026-02-03,2653.784109212868,2652.044380677206,2655.4021614028466,Mango Azucar,-122.54074495934674,bajó
2026-02-04,2782.755653142552,2781.141737915402,2784.4393043748096,Mango Azucar,128.97154392968423,subió
2026-02-05,2785.5084730923572,2783.879155514858,2787.205714925914,Mango Azucar,2.7528199498051436,subió
2026-02-06,2662.0390883424566,2660.3062336472544,2663.6046652928158,Mango Azucar,-123.46938474990066,bajó
2026-02-07,2790.0997219275823,2788.4759607829874,2791.830553788425,Mango Azucar,128.06063358512574,subió
2026-02-08,2666.0737024762902,2664.4149194523543,2667.7633106566564,Mango Azucar,-124.02601945129209,bajó
2026-02-09,2793.613648055965,2791.8240764255384,2795.343717785291,Mango Azucar,127.53994557967462,subió
2026-02-10,2669.075297716703,2667.4934797647106,2670.693114091573,Mango Azucar,-124.5383503392618,bajó
2026-02-11,2796.1468248760566,2794.4979769263873,2797.9038132694195,Mango Azucar,127.07152715935354,subió
2026-02-12,2797.1120909106994,2795.364783259582,2798.885637769628,Mango Azucar,0.9652660346428092,subió
2026-02-13,2671.9792890401036,2670.27239295994,2673.707571226341,Mango Azucar,-125.13280187059581,bajó
2026-02-14,2798.509158382366,2796.904280151535,2800.222658017794,Mango Azucar,126.52986934226237,subió
2026-02-15,2673.09049060143,2671.3365610673877,2674.92674465444,Mango Azucar,-125.41866778093618,bajó
2026-02-16,2799.3784743676533,2797.704414645526,2801.136657836329,Mango Azucar,126.28798376622353,subió
2026-02-17,2673.728735924843,2671.9938649994992,2675.4172104380486,Mango Azucar,-125.6497384428103,bajó
2026-02-18,2799.826901795047,2798.1985714524953,2801.5597813131512,Mango Azucar,126.09816587020396,subió
2026-02-19,2799.95213346174,2798.175511953666,2801.696166316251,Mango Azucar,0.12523166669279817,subió
2026-02-20,2674.1060753632414,2672.357037133342,2675.8266790704447,Mango Azucar,-125.84605809849836,bajó
2026-02-21,2800.041387393528,2798.3945276740856,2801.765466288166,Mango Azucar,125.9353120302867,subió
2026-02-22,2674.137575814689,2672.379301563456,2675.9982695124672,Mango Azucar,-125.90381157883894,bajó
2026-02-23,2800.03965979808,2798.3448580647337,2801.6593748800024,Mango Azucar,125.90208398339064,subió
2026-02-24,2674.0925244360233,2672.4142505777304,2675.745349524371,Mango Azucar,-125.94713536205654,bajó
2026-02-25,2799.9707795954955,2798.314012208441,2801.6349105567238,Mango Azucar,125.87825515947225,subió
2026-02-26,2799.9425686567834,2798.135554587414,2801.652564819586,Mango Azucar,-0.028210938712163625,bajó
2026-02-27,2673.9987636738206,2672.3613740291685,2675.7231524228314,Mango Azucar,-125.94380498296277,bajó
2026-02-28,2799.881714348654,2798.1129185973373,2801.4203438636373,Mango Azucar,125.88295067483341,subió
2026-03-01,2673.9612620318785,2672.222593973305,2675.6691521819234,Mango Azucar,-125.92045231677548,bajó
2026-03-02,2799.8735543007683,2798.178010434065,2801.636599854312,Mango Azucar,125.91229226888981,subió
2026-03-03,2673.9555103537673,2672.1452012664317,2675.604418165751,Mango Azucar,-125.91804394700102,bajó
2026-03-04,2799.8747569514244,2798.14807472045,2801.6096916728575,Mango Azucar,125.9192465976571,subió
2026-03-05,2799.8934802400095,2798.2218057578416,2801.5901865237847,Mango Azucar,0.01872328858507899,subió
2026-03-06,2673.9976320396827,2672.319064181854,2675.7633375928567,Mango Azucar,-125.89584820032678,bajó
2026-03-07,2799.925660798658,2798.1568442907965,2801.602617753561,Mango Azucar,125.92802875897542,subió
2026-03-08,2674.0444817423586,2672.341017908238,2675.6965992896567,Mango Azucar,-125.88117905629952,bajó
2026-03-09,2799.988225546398,2798.382207271969,2801.621302523689,Mango Azucar,125.94374380403951,subió
2026-03-10,2674.092619842945,2672.484122722436,2675.6801407820203,Mango Azucar,-125.89560570345293,bajó
2026-03-11,2800.024827516919,2798.364844788998,2801.734211412546,Mango Azucar,125.93220767397361,subió
2026-03-12,2800.0471913760803,2798.3911179788233,2801.6515915492873,Mango Azucar,0.0223638591614872,subió
2026-03-13,2674.14632794915,2672.4168816985584,2675.7963699670636,Mango Azucar,-125.9008634269303,bajó
2026-03-14,2800.061744539266,2798.3335367127256,2801.6776053907956,Mango Azucar,125.91541659011591,subió
2026-03-15,2674.1616977029107,2672.4995405632467,2675.8289513948444,Mango Azucar,-125.90004683635516,bajó
2026-03-16,2800.0818357318876,2798.4123881524647,2801.7381306577845,Mango Azucar,125.92013802897691,subió
2026-03-17,2674.159482204805,2672.6146670648377,2675.898901189199,Mango Azucar,-125.92235352708258,bajó
